,A,B,C,class
897,-12.461863361498576,-21.389762396376433,-11.448886768032047,0.0
898,-8.152404867501541,-21.935101782310532,-15.155617219394799,0.0
899,-3.8429463735045104,-22.48044116824463,-18.86234767075755,0.0
900,-13.238501749490727,-23.61824756162015,-5.546747219298219,0.0
901,-8.929043255493696,-24.16358694755425,-9.25347767066097,0.0
902,-4.619584761496661,-24.70892633348835,-12.960208122023722,0.0
903,-0.31012626749962635,-25.25426571942245,-16.666938573386474,0.0
904,3.9993322264974083,-25.799605105356548,-20.373669024749226,0.0
905,-5.396223149488808,-26.93741149873206,-7.058068573289901,0.0
906,-1.086764655491777,-27.48275088466616,-10.764799024652653,0.0
907,3.2226938385052577,-28.02809027060026,-14.471529476015405,0.0
908,7.532152332502292,-28.57342965653436,-18.178259927378157,0.0
909,11.841610826499327,-29.118769042468458,-21.88499037874091,0.0
910,2.4460554505131,-30.256575435843978,-8.569389927281584,0.0
911,6.755513944510135,-30.801914821778077,-12.276120378644336,0.0
912,11.06497243850717,-31.347254207712176,-15.982850830007088,0.0
913,15.374430932504204,-31.892593593646275,-19.68958128136984,0.0
914,19.68388942650124,-32.437932979580374,-23.396311732732592,0.0
915,10.288334050515019,-33.57573937295589,-10.080711281273263,0.0
916,14.597792544512053,-34.121078758889986,-13.787441732636015,0.0
917,18.907251038509088,-34.666418144824085,-17.494172183998767,0.0
918,23.216709532506123,-35.211757530758184,-21.20090263536152,0.0
919,27.526168026503157,-35.757096916692284,-24.90763308672427,0.0
920,-41.04763859608399,-1.0798778346799178,1.4169742125244085,2.0
921,-36.73818010208696,-1.625217220614017,-2.2897562388383434,2.0
922,-32.42872160808993,-2.170556606548116,-5.996486690201095,2.0
923,-28.11926311409289,-2.7158959924822152,-9.703217141563847,3.0
924,-23.80980462009586,-3.2612353784163144,-13.4099475929266,3.0
925,-33.20535999608207,-4.399041771791827,-0.09434714146726719,2.0
926,-28.895901502085042,-4.9443811577259265,-3.801077592830019,2.0
927,-24.58644300808801,-5.489720543660026,-7.507808044192771,2.0
928,-20.276984514090977,-6.035059929594128,-11.214538495555523,3.0
929,-15.967526020093946,-6.580399315528227,-14.921268946918275,3.0
930,-25.36308139608016,-7.71820570890374,-1.60566849545895,0.0
931,-21.053622902083127,-8.26354509483784,-5.312398946821702,0.0
932,-16.744164408086093,-8.808884480771939,-9.019129398184454,0.0
933,-12.434705914089061,-9.354223866706041,-12.725859849547206,0.0
934,-8.125247420092027,-9.89956325264014,-16.432590300909958,0.0
935,-17.520802796078243,-11.037369646015653,-3.1169898494506327,0.0
936,-13.211344302081212,-11.582709031949753,-6.823720300813385,0.0
937,-8.901885808084177,-12.128048417883852,-10.530450752176137,0.0
938,-4.592427314087143,-12.673387803817954,-14.237181203538888,0.0
939,-0.2829688200901117,-13.218727189752054,-17.94391165490164,0.0
940,-9.678524196076328,-14.356533583127566,-4.628311203442308,0.0
941,-5.369065702079297,-14.901872969061666,-8.33504165480506,0.0
942,-1.0596072080822623,-15.447212354995765,-12.041772106167812,0.0
943,3.2498512859147723,-15.992551740929867,-15.748502557530564,0.0
944,7.559309779911807,-16.53789112686397,-19.455233008893316,0.0
945,-1.8362455960744128,-17.67569752023948,-6.139632557433991,0.0
946,2.473212897922622,-18.22103690617358,-9.846363008796743,0.0
947,6.782671391919656,-18.76637629210768,-13.553093460159495,0.0
948,11.092129885916684,-19.31171567804178,-17.259823911522247,0.0
949,15.401588379913719,-19.857055063975878,-20.966554362885,0.0
950,6.006033003927499,-20.99486145735139,-7.650953911425674,0.0
951,10.315491497924533,-21.54020084328549,-11.357684362788426,0.0
952,14.624949991921568,-22.08554022921959,-15.064414814151178,0.0
953,18.934408485918603,-22.630879615153688,-18.77114526551393,0.0
954,23.243866979915637,-23.176219001087787,-22.47787571687668,0.0
955,13.848311603929417,-24.314025394463307,-9.162275265417353,0.0
956,18.157770097926452,-24.859364780397406,-12.869005716780105,0.0
957,22.467228591923487,-25.404704166331506,-16.575736168142857,0.0
958,26.77668708592052,-25.950043552265605,-20.28246661950561,0.0
959,31.08614557991755,-26.495382938199704,-23.98919707086836,0.0
960,-37.48766104266959,8.181836143812669,2.3354102283803115,2.0
961,-33.17820254867256,7.636496757878569,-1.3713202229824404,2.0
962,-28.868744054675528,7.09115737194447,-5.078050674345192,2.0
963,-24.559285560678497,6.545817986010371,-8.784781125707944,3.0
964,-20.249827066681462,6.000478600076271,-12.491511577070696,3.0
965,-29.645382442667678,4.862672206700756,0.8240888743886359,2.0
966,-25.335923948670647,4.317332820766657,-2.882641576974116,2.0
967,-21.026465454673612,3.7719934348325577,-6.589372028336868,3.0
968,-16.717006960676578,3.2266540488984585,-10.29610247969962,3.0
969,-12.407548466679547,2.6813146629643594,-14.002832931062372,3.0
970,-21.803103842665763,1.543508269588843,-0.6872324796030469,2.0
971,-17.49364534866873,0.9981688836547438,-4.393962930965799,2.0
972,-13.184186854671694,0.4528294977206446,-8.10069338232855,3.0
973,-8.874728360674663,-0.09250988821345452,-11.807423833691303,3.0
974,-4.565269866677628,-0.6378492741475537,-15.514154285054055,3.0
975,-13.960825242663844,-1.7756556675230701,-2.1985538335947297,2.0
976,-9.651366748666813,-2.3209950534571693,-5.905284284957482,3.0
977,-5.341908254669779,-2.8663344393912684,-9.612014736320234,3.0
978,-1.0324497606727476,-3.4116738253253676,-13.318745187682985,0.0
979,3.277008733324287,-3.9570132112594667,-17.025475639045737,0.0
980,-6.118546642661929,-5.09481960463498,-3.7098751875864053,0.0
981,-1.8090881486648982,-5.640158990569079,-7.416605638949157,0.0
982,2.5003703453321364,-6.185498376503178,-11.12333609031191,0.0
983,6.809828839329171,-6.730837762437281,-14.830066541674661,0.0
984,11.119287333326206,-7.27617714837138,-18.536796993037413,0.0
985,1.7237319573399859,-8.413983541746893,-5.221196541578088,0.0
986,6.0331904513370205,-8.959322927680992,-8.92792699294084,0.0
987,10.342648945334055,-9.504662313615091,-12.634657444303592,0.0
988,14.65210743933109,-10.050001699549194,-16.341387895666344,0.0
989,18.961565933328124,-10.595341085483293,-20.048118347029096,0.0
990,9.566010557341897,-11.733147478858806,-6.732517895569771,0.0
991,13.875469051338932,-12.278486864792905,-10.439248346932523,0.0
992,18.184927545335967,-12.823826250727004,-14.145978798295275,0.0
993,22.494386039333,-13.369165636661107,-17.852709249658027,0.0
994,26.803844533330036,-13.914505022595206,-21.55943970102078,0.0
995,17.408289157343816,-15.052311415970719,-8.24383924956145,0.0
996,21.71774765134085,-15.597650801904818,-11.950569700924202,0.0
997,26.027206145337885,-16.14299018783892,-15.657300152286954,0.0
998,30.33666463933492,-16.688329573773018,-19.364030603649706,0.0
999,34.64612313333195,-17.233668959707117,-23.070761055012458,0.0
1000,-33.927683489255195,17.443550122305254,3.2538462442362146,2.0
1001,-29.618224995258164,16.898210736371155,-0.4528842071265373,3.0
1002,-25.30876650126113,16.352871350437056,-4.159614658489289,3.0
1003,-20.999308007264098,15.807531964502955,-7.866345109852041,3.0
1004,-16.689849513267063,15.262192578568856,-11.573075561214793,3.0
1005,-26.08540488925328,14.124386185193341,1.742524890244539,2.0
1006,-21.77594639525625,13.579046799259242,-1.964205561118213,3.0
1007,-17.466487901259214,13.033707413325143,-5.670936012480965,3.0
1008,-13.15702940726218,12.488368027391044,-9.377666463843717,3.0
1009,-8.847570913265145,11.943028641456943,-13.084396915206469,3.0
1010,-18.243126289251364,10.805222248081428,0.23120353625285617,3.0
1011,-13.93366779525433,10.259882862147329,-3.4755269151098958,3.0
1012,-9.624209301257295,9.71454347621323,-7.182257366472648,3.0
1013,-5.314750807260264,9.16920409027913,-10.8889878178354,3.0
1014,-1.005292313263233,8.623864704345031,-14.595718269198152,3.0
1015,-10.400847689249446,7.486058310969517,-1.2801178177388266,3.0
1016,-6.091389195252415,6.940718925035417,-4.9868482691015785,3.0
1017,-1.7819307012553764,6.3953795391013175,-8.69357872046433,3.0
1018,2.527527792741651,5.8500401531672175,-12.400309171827082,0.0
1019,6.836986286738686,5.304700767233118,-16.107039623189834,0.0
1020,-2.558569089247534,4.166894373857604,-2.7914391717305023,3.0
1021,1.7508894047495005,3.6215549879235045,-6.498169623093254,0.0
1022,6.060347898746535,3.0762156019894054,-10.204900074456006,0.0
1023,10.36980639274357,2.530876216055306,-13.911630525818758,0.0
1024,14.679264886740604,1.985536830121207,-17.61836097718151,0.0
1025,5.2837095107543846,0.8477304367456906,-4.302760525722185,0.0
1026,9.59316800475142,0.30239105081159146,-8.009490977084937,0.0
1027,13.902626498748454,-0.24294833512250769,-11.716221428447689,0.0
1028,18.21208499274549,-0.7882877210566068,-15.42295187981044,0.0
1029,22.521543486742523,-1.333627106990706,-19.129682331173193,0.0
1030,13.125988110756296,-2.4714335003662224,-5.814081879713868,0.0
1031,17.43544660475333,-3.0167728863003216,-9.52081233107662,0.0
1032,21.744905098750365,-3.5621122722344207,-13.227542782439372,0.0
1033,26.0543635927474,-4.10745165816852,-16.934273233802124,0.0
1034,30.363822086744428,-4.652791044102619,-20.641003685164875,0.0
1035,20.968266710758215,-5.790597437478132,-7.325403233705551,0.0
1036,25.27772520475525,-6.335936823412231,-11.032133685068302,0.0
1037,29.58718369875229,-6.88127620934633,-14.738864136431054,0.0
1038,33.89664219274932,-7.426615595280433,-18.445594587793806,0.0
1039,38.206100686746346,-7.971954981214532,-22.15232503915656,0.0
1040,-30.3677059358408,26.705264100797837,4.172282260092118,3.0
1041,-26.058247441843765,26.159924714863738,0.46555180872936575,3.0
1042,-21.748788947846734,25.61458532892964,-3.241178642633386,3.0
1043,-17.4393304538497,25.06924594299554,-6.947909093996138,3.0
1044,-13.129871959852665,24.52390655706144,-10.65463954535889,3.0
1045,-22.525427335838884,23.386100163685924,2.660960906100442,3.0
1046,-18.21596884184185,22.840760777751825,-1.04576954526231,3.0
1047,-13.906510347844815,22.295421391817726,-4.752499996625062,3.0
1048,-9.597051853847784,21.750082005883627,-8.459230447987814,3.0
1049,-5.287593359850749,21.204742619949528,-12.165960899350566,3.0
1050,-14.683148735836966,20.066936226574015,1.1496395521087592,3.0
1051,-10.373690241839935,19.521596840639916,-2.5570908992539927,3.0
1052,-6.0642317478429,18.976257454705816,-6.263821350616745,3.0
1053,-1.754773253845869,18.430918068771717,-9.970551801979497,3.0
1054,2.5546852401511657,17.885578682837615,-13.677282253342248,3.0
1055,-6.8408701358350505,16.7477722894621,-0.36168180188292354,3.0
1056,-2.5314116418380195,16.202432903528003,-4.0684122532456755,3.0
1057,1.7780468521590151,15.657093517593902,-7.775142704608427,3.0
1058,6.08750534615605,15.111754131659803,-11.48187315597118,0.0
1059,10.396963840153084,14.566414745725703,-15.188603607333931,0.0
1060,1.0014084641668646,13.428608352350189,-1.8730031558745992,3.0
1061,5.310866958163899,12.88326896641609,-5.579733607237351,3.0
1062,9.620325452160934,12.33792958048199,-9.286464058600103,0.0
1063,13.929783946157968,11.792590194547891,-12.993194509962855,0.0
1064,18.239242440155003,11.24725080861379,-16.699924961325607,0.0
1065,8.843687064168776,10.109444415238276,-3.384324509866282,1.0
1066,13.15314555816581,9.564105029304176,-7.091054961229034,0.0
1067,17.462604052162845,9.018765643370077,-10.797785412591786,0.0
1068,21.77206254615988,8.473426257435978,-14.504515863954538,0.0
1069,26.081521040156915,7.928086871501878,-18.21124631531729,0.0
1070,16.685965664170695,6.7902804781263635,-4.895645863857965,1.0
1071,20.99542415816773,6.2449410921922635,-8.602376315220717,0.0
1072,25.304882652164764,5.699601706258164,-12.309106766583469,0.0
1073,29.6143411461618,5.154262320324065,-16.01583721794622,0.0
1074,33.923799640158826,4.608922934389966,-19.722567669308972,0.0
1075,24.528244264172613,3.4711165410144513,-6.4069672178496475,1.0
1076,28.837702758169648,2.925777155080352,-10.1136976692124,0.0
1077,33.14716125216669,2.380437769146253,-13.820428120575151,0.0
1078,37.45661974616372,1.835098383212154,-17.527158571937903,0.0
1079,41.766078240160745,1.2897589972780548,-21.233889023300655,0.0
1080,-26.807728382426397,35.96697807929043,5.090718275948028,3.0
1081,-22.498269888429366,35.42163869335633,1.383987824585276,3.0
1082,-18.18881139443233,34.87629930742223,-2.322742626777476,3.0
1083,-13.8793529004353,34.33095992148812,-6.029473078140228,3.0
1084,-9.569894406438266,33.785620535554024,-9.73620352950298,3.0
1085,-18.965449782424486,32.64781414217851,3.579396921956352,3.0
1086,-14.655991288427451,32.10247475624441,-0.12733352940639975,3.0
1087,-10.346532794430416,31.557135370310313,-3.8340639807691517,3.0
1088,-6.037074300433385,31.011795984376214,-7.540794432131904,3.0
1089,-1.7276158064363543,30.466456598442115,-11.247524883494656,3.0
1090,-11.123171182422567,29.328650205066598,2.0680755679646694,3.0
1091,-6.813712688425536,28.7833108191325,-1.6386548833980825,3.0
1092,-2.5042541944284977,28.2379714331984,-5.345385334760834,3.0
1093,1.8052042995685298,27.6926320472643,-9.052115786123586,3.0
1094,6.114662793565564,27.1472926613302,-12.758846237486338,3.0
1095,-3.280892582420652,26.009486267954685,0.5567542139729866,3.0
1096,1.0285659115763792,25.464146882020586,-3.1499762373897653,3.0
1097,5.338024405573414,24.918807496086487,-6.856706688752517,3.0
1098,9.647482899570448,24.373468110152388,-10.56343714011527,3.0
1099,13.956941393567483,23.82812872421829,-14.270167591478021,0.0
1100,4.561386017581263,22.690322330842776,-0.954567140018689,3.0
1101,8.870844511578298,22.144982944908676,-4.661297591381441,3.0
1102,13.180303005575333,21.599643558974577,-8.368028042744193,0.0
1103,17.489761499572367,21.054304173040478,-12.074758494106945,0.0
1104,21.7992199935694,20.508964787106375,-15.781488945469697,0.0
1105,12.403664617583175,19.371158393730862,-2.465888494010372,1.0
1106,16.71312311158021,18.82581900779676,-6.172618945373124,1.0
1107,21.022581605577244,18.28047962186266,-9.879349396735876,0.0
1108,25.33204009957428,17.73514023592856,-13.586079848098628,0.0
1109,29.641498593571306,17.189800849994462,-17.29281029946138,0.0
1110,20.245943217585094,16.05199445661895,-3.9772098480020546,1.0
1111,24.555401711582128,15.50665507068485,-7.6839402993648065,1.0
1112,28.864860205579163,14.96131568475075,-11.390670750727558,0.0
1113,33.1743186995762,14.41597629881665,-15.09740120209031,0.0
1114,37.483777193573225,13.870636912882551,-18.804131653453062,0.0
1115,28.088221817587012,12.732830519507036,-5.488531201993737,1.0
1116,32.39768031158405,12.187491133572937,-9.19526165335649,1.0
1117,36.70713880558109,11.642151747638838,-12.901992104719241,0.0
1118,41.016597299578116,11.096812361704739,-16.608722556081993,0.0
1119,45.326055793575144,10.551472975770638,-20.315453007444745,0.0
1120,-23.247750829012,45.22869205778301,6.009154291803931,3.0
1121,-18.938292335014967,44.68335267184891,2.302423840441179,3.0
1122,-14.628833841017933,44.13801328591481,-1.404306610921573,3.0
1123,-10.319375347020902,43.59267389998071,-5.111037062284325,3.0
1124,-6.009916853023867,43.04733451404661,-8.817767513647077,3.0
1125,-15.405472229010083,41.9095281206711,4.497832937812255,3.0
1126,-11.096013735013052,41.364188734737,0.7911024864495033,3.0
1127,-6.786555241016018,40.8188493488029,-2.9156279649132486,3.0
1128,-2.477096747018983,40.27350996286879,-6.6223584162760005,3.0
1129,1.8323617469780515,39.728170576934694,-10.329088867638752,3.0
1130,-7.563193629008168,38.59036418355918,2.9865115838205725,3.0
1131,-3.253735135011137,38.04502479762508,-0.7202188675421795,3.0
1132,1.055723358985901,37.49968541169098,-4.426949318904931,3.0
1133,5.3651818529829285,36.954346025756884,-8.133679770267683,3.0
1134,9.674640346979963,36.409006639822785,-11.840410221630435,3.0
1135,0.2790849709937433,35.27120024644727,1.4751902298288897,3.0
1136,4.588543464990778,34.72586086051317,-2.2315402215338622,3.0
1137,8.898001958987813,34.18052147457907,-5.938270672896614,3.0
1138,13.207460452984847,33.63518208864497,-9.645001124259366,3.0
1139,17.516918946981882,33.08984270271087,-13.351731575622118,0.0
1140,8.121363570995662,31.952036309335355,-0.036131124162785966,3.0
1141,12.430822064992697,31.406696923401256,-3.742861575525538,3.0
1142,16.74028055898973,30.861357537467157,-7.44959202688829,3.0
1143,21.049739052986766,30.316018151533058,-11.156322478251042,0.0
1144,25.3591975469838,29.77067876559896,-14.863052929613794,0.0
1145,15.963642170997574,28.632872372223446,-1.5474524781544687,3.0
1146,20.273100664994608,28.087532986289347,-5.254182929517221,1.0
1147,24.582559158991643,27.542193600355247,-8.960913380879973,1.0
1148,28.892017652988677,26.99685421442115,-12.667643832242724,0.0
1149,33.201476146985705,26.45151482848705,-16.374374283605476,0.0
1150,23.805920770999492,25.31370843511153,-3.0587738321461515,1.0
1151,28.115379264996527,24.76836904917743,-6.765504283508903,1.0
1152,32.42483775899357,24.22302966324333,-10.472234734871655,1.0
1153,36.734296252990596,23.67769027730923,-14.178965186234407,0.0
1154,41.043754746987624,23.132350891375133,-17.88569563759716,0.0
1155,31.648199371001418,21.99454449799962,-4.570095186137834,1.0
1156,35.957657864998446,21.44920511206552,-8.276825637500586,1.0
1157,40.26711635899549,20.90386572613142,-11.983556088863338,1.0
1158,44.576574852992515,20.358526340197322,-15.69028654022609,0.0
1159,48.88603334698954,19.813186954263223,-19.397016991588842,0.0
1160,-19.6877732755976,54.490406036275594,6.927590307659834,3.0
1161,-15.378314781600569,53.945066650341495,3.220859856297082,3.0
1162,-11.068856287603534,53.399727264407396,-0.4858705950656699,3.0
1163,-6.759397793606503,52.8543878784733,-4.192601046428422,3.0
1164,-2.4499392996094684,52.3090484925392,-7.899331497791174,3.0
1165,-11.845494675595685,51.17124209916368,5.416268953668158,3.0
1166,-7.536036181598654,50.62590271322958,1.7095385023054064,3.0
1167,-3.226577687601619,50.08056332729548,-1.9971919490573455,3.0
1168,1.0828808063954156,49.53522394136138,-5.7039224004200975,3.0
1169,5.39233930039245,48.98988455542728,-9.41065285178285,3.0
1170,-4.00321607559377,47.85207816205177,3.9049475996764755,3.0
1171,0.30624241840326505,47.30673877611767,0.1982171483137236,3.0
1172,4.6157009124003,46.76139939018357,-3.5085133030490283,3.0
1173,8.925159406397327,46.21606000424947,-7.21524375441178,3.0
1174,13.234617900394362,45.67072061831537,-10.921974205774532,3.0
1175,3.839062524408142,44.53291422493986,2.3936262456847928,3.0
1176,8.148521018405177,43.98757483900576,-1.3131042056779592,3.0
1177,12.457979512402211,43.44223545307166,-5.019834657040711,3.0
1178,16.767438006399246,42.896896067137554,-8.726565108403463,3.0
1179,21.07689650039628,42.351556681203455,-12.433295559766215,3.0
1180,11.68134112441006,41.21375028782794,0.8823048916931171,3.0
1181,15.990799618407095,40.66841090189384,-2.824425559669635,3.0
1182,20.30025811240413,40.123071515959744,-6.531156011032387,3.0
1183,24.609716606401165,39.577732130025645,-10.237886462395139,0.0
1184,28.9191751003982,39.032392744091545,-13.94461691375789,0.0
1185,19.523619724411972,37.89458635071603,-0.6290164622985657,3.0
1186,23.833078218409007,37.34924696478193,-4.335746913661318,1.0
1187,28.14253671240604,36.803907578847834,-8.04247736502407,1.0
1188,32.451995206403076,36.25856819291373,-11.749207816386821,1.0
1189,36.761453700400104,35.71322880697963,-15.455938267749573,0.0
1190,27.36589832441389,34.57542241360412,-2.1403378162902484,1.0
1191,31.675356818410926,34.030083027670024,-5.847068267653,1.0
1192,35.98481531240797,33.484743641735925,-9.553798719015752,1.0
1193,40.294273806404995,32.93940425580182,-13.260529170378504,1.0
1194,44.60373230040202,32.39406486986772,-16.967259621741256,0.0
1195,35.20817692441582,31.256258476492206,-3.651659170281931,1.0
1196,39.517635418412844,30.710919090558107,-7.358389621644683,1.0
1197,43.827093912409886,30.165579704624008,-11.065120073007435,1.0
1198,48.13655240640691,29.62024031868991,-14.771850524370187,1.0
1199,52.44601090040394,29.07490093275581,-18.47858097573294,0.0
1200,-49.034284478493376,-30.56983937742403,7.779370503806888,0.0
1201,-44.72482598449634,-31.11517876335813,4.072640052444136,0.0
1202,-40.41536749049931,-31.66051814929223,0.36590960108138404,0.0
1203,-36.10590899650228,-32.20585753522633,-3.340820850281368,0.0
1204,-31.796450502505245,-32.75119692116043,-7.04755130164412,0.0
1205,-41.19200587849146,-33.88900331453595,6.268049149815212,0.0
1206,-36.88254738449443,-34.43434270047005,2.5613186984524603,0.0
1207,-32.573088890497395,-34.979682086404146,-1.1454117529102916,0.0
1208,-28.26363039650036,-35.525021472338246,-4.8521422042730435,0.0
1209,-23.95417190250333,-36.070360858272345,-8.558872655635795,0.0
1210,-33.349727278489546,-37.20816725164786,4.7567277958235294,0.0
1211,-29.04026878449251,-37.75350663758196,1.0499973444607775,0.0
1212,-24.730810290495477,-38.298846023516056,-2.6567331069019744,0.0
1213,-20.421351796498445,-38.844185409450155,-6.363463558264726,0.0
1214,-16.111893302501414,-39.389524795384254,-10.070194009627478,0.0
1215,-25.507448678487627,-40.52733118875977,3.2454064418318467,0.0
1216,-21.197990184490596,-41.072670574693866,-0.46132400953090524,0.0
1217,-16.88853169049356,-41.618009960627965,-4.168054460893657,0.0
1218,-12.57907319649653,-42.163349346562065,-7.874784912256409,0.0
1219,-8.269614702499496,-42.708688732496164,-11.581515363619161,0.0
1220,-17.665170078485712,-43.846495125871684,1.734085087840171,0.0
1221,-13.355711584488681,-44.39183451180578,-1.972645363522581,0.0
1222,-9.046253090491646,-44.93717389773988,-5.679375814885333,0.0
1223,-4.736794596494612,-45.48251328367398,-9.386106266248085,0.0
1224,-0.42733610249757703,-46.02785266960808,-13.092836717610837,0.0
1225,-9.822891478483797,-47.16565906298359,0.22276373384848824,0.0
1226,-5.513432984486766,-47.71099844891769,-3.4839667175142637,0.0
1227,-1.2039744904897276,-48.25633783485179,-7.190697168877016,0.0
1228,3.1054840035073,-48.80167722078589,-10.897427620239768,0.0
1229,7.4149424975043345,-49.34701660671999,-14.60415807160252,0.0
1230,-1.9806128784818853,-50.48482300009551,-1.2885576201431945,0.0
1231,2.3288456155151493,-51.03016238602961,-4.9952880715059464,0.0
1232,6.638304109512184,-51.57550177196371,-8.702018522868698,0.0
1233,10.947762603509219,-52.12084115789781,-12.40874897423145,0.0
1234,15.257221097506253,-52.666180543831906,-16.115479425594202,0.0
1235,5.861665721520033,-53.80398693720742,-2.7998789741348773,0.0
1236,10.171124215517068,-54.34932632314152,-6.506609425497629,0.0
1237,14.480582709514103,-54.89466570907562,-10.213339876860381,0.0
1238,18.790041203511137,-55.44000509500972,-13.920070328223133,0.0
1239,23.099499697508172,-55.985344480943816,-17.626800779585885,0.0
1240,-45.47430692507898,-21.308125398931445,8.697806519662791,0.0
1241,-41.16484843108195,-21.853464784865544,4.991076068300039,0.0
1242,-36.855389937084915,-22.398804170799643,1.284345616937287,0.0
1243,-32.54593144308788,-22.944143556733742,-2.422384834425465,0.0
1244,-28.236472949090846,-23.48948294266784,-6.129115285788217,0.0
1245,-37.632028325077066,-24.62728933604336,7.186485165671115,0.0
1246,-33.32256983108003,-25.17262872197746,3.4797547143083634,0.0
1247,-29.013111337082996,-25.71796810791156,-0.22697573705438856,0.0
1248,-24.703652843085962,-26.26330749384566,-3.9337061884171405,0.0
1249,-20.39419434908893,-26.808646879779758,-7.640436639779892,0.0
1250,-29.789749725075147,-27.94645327315527,5.6751638116794325,0.0
1251,-25.480291231078112,-28.49179265908937,1.9684333603166806,0.0
1252,-21.170832737081078,-29.03713204502347,-1.7382970910460713,0.0
1253,-16.861374243084047,-29.58247143095757,-5.445027542408823,0.0
1254,-12.551915749087016,-30.127810816891667,-9.151757993771575,0.0
1255,-21.94747112507323,-31.26561721026718,4.16384245768775,0.0
1256,-17.638012631076197,-31.81095659620128,0.4571120063249978,0.0
1257,-13.328554137079163,-32.35629598213538,-3.249618445037754,0.0
1258,-9.019095643082132,-32.90163536806948,-6.956348896400506,0.0
1259,-4.709637149085097,-33.44697475400358,-10.663079347763258,0.0
1260,-14.105192525071313,-34.5847811473791,2.652521103696074,0.0
1261,-9.795734031074282,-35.130120533313196,-1.0542093476666778,0.0
1262,-5.486275537077248,-35.675459919247295,-4.76093979902943,0.0
1263,-1.176817043080213,-36.220799305181394,-8.467670250392182,0.0
1264,3.1326414509168217,-36.76613869111549,-12.174400701754934,0.0
1265,-6.262913925069398,-37.903945084491006,1.1411997497043913,0.0
1266,-1.9534554310723635,-38.449284470425106,-2.5655307016583606,0.0
1267,2.356003062924671,-38.994623856359205,-6.2722611530211125,0.0
1268,6.665461556921699,-39.539963242293304,-9.978991604383864,0.0
1269,10.974920050918733,-40.0853026282274,-13.685722055746616,0.0
1270,1.5793646749325134,-41.22310902160292,-0.37012160428729146,0.0
1271,5.888823168929548,-41.76844840753702,-4.076852055650043,0.0
1272,10.198281662926583,-42.31378779347112,-7.783582507012795,0.0
1273,14.507740156923617,-42.85912717940522,-11.490312958375547,0.0
1274,18.817198650920652,-43.40446656533932,-15.1970434097383,0.0
1275,9.421643274934432,-44.54227295871483,-1.8814429582789742,0.0
1276,13.731101768931467,-45.08761234464893,-5.588173409641726,0.0
1277,18.0405602629285,-45.63295173058303,-9.294903861004478,0.0
1278,22.350018756925536,-46.17829111651713,-13.00163431236723,0.0
1279,26.65947725092257,-46.72363050245123,-16.708364763729982,0.0
1280,-41.91432937166458,-12.046411420438863,9.616242535518694,0.0
1281,-37.60487087766755,-12.591750806372962,5.909512084155942,0.0
1282,-33.29541238367052,-13.137090192307062,2.20278163279319,0.0
1283,-28.985953889673482,-13.682429578241164,-1.5039488185695618,0.0
1284,-24.676495395676447,-14.227768964175263,-5.210679269932314,0.0
1285,-34.07205077166267,-15.365575357550776,8.104921181527018,0.0
1286,-29.762592277665632,-15.910914743484875,4.398190730164266,0.0
1287,-25.453133783668598,-16.456254129418973,0.6914602788015145,0.0
1288,-21.143675289671563,-17.00159351535308,-3.0152701725612374,0.0
1289,-16.834216795674532,-17.546932901287178,-6.722000623923989,0.0
1290,-26.22977217166075,-18.68473929466269,6.593599827535336,0.0
1291,-21.920313677663714,-19.23007868059679,2.8868693761725837,0.0
1292,-17.610855183666683,-19.77541806653089,-0.8198610751901683,0.0
1293,-13.301396689669648,-20.32075745246499,-4.52659152655292,0.0
1294,-8.991938195672617,-20.866096838399088,-8.233321977915672,0.0
1295,-18.387493571658833,-22.0039032317746,5.082278473543653,0.0
1296,-14.078035077661799,-22.5492426177087,1.3755480221809009,0.0
1297,-9.768576583664764,-23.0945820036428,-2.331182429181851,0.0
1298,-5.459118089667733,-23.639921389576898,-6.037912880544603,0.0
1299,-1.1496595956706983,-24.185260775510997,-9.744643331907355,0.0
1300,-10.545214971656915,-25.323067168886517,3.570957119551977,0.0
1301,-6.2357564776598835,-25.868406554820616,-0.13577333181077478,0.0
1302,-1.9262979836628489,-26.413745940754715,-3.8425037831735267,0.0
1303,2.3831605103341857,-26.959085326688815,-7.549234234536279,0.0
1304,6.69261900433122,-27.504424712622914,-11.25596468589903,0.0
1305,-2.7029363716549994,-28.642231105998427,2.0596357655602944,0.0
1306,1.6065221223420352,-29.187570491932526,-1.6470946858024575,0.0
1307,5.91598061633907,-29.732909877866625,-5.3538251371652095,0.0
1308,10.225439110336097,-30.278249263800724,-9.060555588527961,0.0
1309,14.534897604333132,-30.823588649734823,-12.767286039890713,0.0
1310,5.139342228346912,-31.961395043110343,0.5483144115686116,0.0
1311,9.448800722343947,-32.50673442904444,-3.1584160397941403,0.0
1312,13.758259216340981,-33.05207381497854,-6.865146491156892,0.0
1313,18.067717710338016,-33.59741320091264,-10.571876942519644,0.0
1314,22.37717620433505,-34.14275258684674,-14.278607393882396,0.0
1315,12.98162082834883,-35.28055898022225,-0.9630069424230712,0.0
1316,17.291079322345865,-35.82589836615635,-4.669737393785823,0.0
1317,21.6005378163429,-36.37123775209045,-8.376467845148575,0.0
1318,25.909996310339935,-36.91657713802455,-12.083198296511327,0.0
1319,30.21945480433697,-37.46191652395865,-15.789928747874079,0.0
