COMPNOS,NatureCode,Location
120437540,IVMV  ,"(42.30573833, -71.07943119)"
120439072,THREAT,"(42.29657342, -71.07331377)"
120451644,FDWEAP,"(42.33823561, -71.07956696)"
120508127,LARCRT,"(42.35407836, -71.05533323)"
120437396,PDRPT ,"(42.33268528, -71.10711849)"
120437433,BEMVRT,"(42.31402964, -71.06948785)"
120437654,LSTPRP,"(42.34172135, -71.15878953)"
120528017,HARPT ,"(42.28544433, -71.13894454)"
120437466,IVPREM,"(42.36486634, -71.12720954)"
120437487,MVANO ,"(42.30832136, -71.08326956)"
120437502,MVAINJ,"(42.34500635, -71.04221956)"
120437508,LARCRT,"(42.31638136, -71.09769955)"
120438283,THREAT,"(42.29764861, -71.06843338)"
120439823,BERPT ,"(42.32086549, -71.10668335)"
120437748,FDPROP,"(42.33510135, -71.05524957)"
120437829,VANRPT,"(42.33938634, -71.05016456)"
120438207,LARCRT,"(42.29402635, -71.06054456)"
120438496,LARCRT,"(42.36023634, -71.06447456)"
120440261,UNK   ,"(42.32657135, -71.05252956)"
120466400,LARCRT,"(42.35013134, -71.07714456)"
120437618,IVMV  ,"(0.0, 0.0)"
120437405,IVMV  ,"(42.29371531, -71.05790836)"
120437555,ARREST,"(42.33281635, -71.07256956)"
120439106,IVPER ,"(42.26361329, -71.10329461)"
120437652,THREAT,"(42.31571135, -71.09957954)"
120437629,IVPER ,"(42.25093636, -71.12093955)"
120437671,IVPER ,"(42.28986314, -71.08538741)"
120438665,LARCRT,"(42.35075635, -71.07485456)"
120438466,LSTPRP,"(42.30508135, -71.06136456)"
120440856,LARCRT,"(42.34345685, -71.0839464)"
120437651,ARREST,"(42.30810636, -71.07694955)"
120489671,LSTPRP,"(42.34350635, -71.07808456)"
120437601,MISPER,"(42.27372636, -71.07574456)"
120440345,LARCRT,"(42.34676635, -71.10309455)"
120437686,LARCRT,"(42.36056156, -71.06067351)"
120437693,LARCRT,"(42.35887134, -71.05634456)"
120438529,INVEST,"(42.33662635, -71.07843955)"
120437757,IVPER ,"(42.33105135, -71.08270956)"
120437764,ASLTIP,"(42.36856634, -71.04122457)"
120437752,TSTOP ,"(42.27246636, -71.10731955)"
120437772,ARREST,"(42.35602134, -71.06174456)"
120437795,ABIP  ,"(42.33971836, -71.15166778)"
120438436,ARREST,"(42.33576635, -71.07407956)"
130118253,IVPER ,"(42.32159368, -71.07224047)"
120480478,IVPREM,"(42.28033136, -71.08821455)"
120442096,MEET  ,"(42.34924634, -71.06378456)"
120458728,LARCRT,"(42.34643635, -71.10040954)"
120461179,RECMV ,"(42.33857907, -71.06377935)"
120437791,LARCRT,"(42.34873635, -71.16606953)"
120437802,IVDRUG,"(42.34130529, -71.0547108)"
120438280,LARCRT,"(42.3189245, -71.06428129)"
120440413,ALARMV,"(42.34729635, -71.10635955)"
120444710,IVPER ,"(42.33325635, -71.07289955)"
120521149,INVEST,"(42.35195635, -71.08200456)"
120522938,IVPREM,"(42.32159368, -71.07224047)"
120437856,IVDRUG,"(42.33092142, -71.08285467)"
120438167,IVDRUG,"(42.33490135, -71.07516956)"
120438372,IVPER ,"(42.28831136, -71.06358456)"
120437836,LARCIP,"(42.31576135, -71.06645456)"
120437855,IVPER ,"(0.0, 0.0)"
120438194,LSTPRP,"(42.35578134, -71.06125456)"
120438172,LARCRT,"(42.31075121, -71.06061415)"
120438202,IVPER ,"(42.33042135, -71.06985456)"
120438105,LARCRT,"(42.35882804, -71.05836216)"
120438000,PDRPT ,"(42.33612135, -71.10930454)"
120437934,VANIP ,"(42.31783635, -71.05670456)"
120437958,MVAINJ,"(42.29636135, -71.06129456)"
120437977,LARCRT,"(42.32159368, -71.07224047)"
120447487,LARCRT,"(42.34470431, -71.02941573)"
120438023,THREAT,"(42.31732982, -71.05791647)"
120438113,LARCRT,"(42.33858635, -71.07397456)"
120438050,IVPER ,"(42.35738134, -71.07008456)"
120438049,LARCRT,"(42.34003635, -71.16649453)"
120438061,MVA   ,"(42.33235135, -71.10796955)"
120438059,LARCIP,"(42.28405295, -71.11241077)"
120438064,ARREST,"(42.33048635, -71.04245957)"
120438112,VANRPT,"(42.29882071, -71.07446182)"
120442994,INVEST,"(42.37951134, -71.02861458)"
120438169,IVPER ,"(42.32888135, -71.08506956)"
120438080,REQP  ,"(42.33236135, -71.07191956)"
120438098,IVPER ,"(42.27218137, -71.06802957)"
120438051,ALARMM,"(42.31799253, -71.07222341)"
120438104,ARREST,"(42.33490135, -71.07516956)"
120438124,ABIP  ,"(42.36076134, -71.05389956)"
120438437,LARCRT,"(42.34446635, -71.08889455)"
120439812,LARCRT,"(42.33768135, -71.10489455)"
120438157,IVMV  ,"(42.28558136, -71.09090956)"
120439871,LARCRT,"(42.33768135, -71.10489455)"
120438153,SHOTS ,"(42.30096636, -71.07078957)"
120438165,IVPER ,"(42.32276135, -71.10442455)"
120438230,PKNIFE,"(42.30394136, -71.07029957)"
120438163,MVPED1,"(42.26271137, -71.12452955)"
120438150,MVAINJ,"(42.31402135, -71.07918956)"
120437885,ABANRE,"(42.29473195, -71.0850362)"
120438233,IVPER ,"(42.33038135, -71.08537956)"
120440550,STOLMV,"(42.33728135, -71.03746958)"
120438270,TSTOP ,"(42.29419136, -71.06520957)"
120438258,IVPER ,"(42.31900788, -71.07964071)"
120438584,FDPROP,"(42.35136643, -71.13925255)"
120439175,IVPER ,"(42.28413136, -71.09306954)"
120445140,BEMVRT,"(42.34773499, -71.10104633)"
120438844,INJOFF,"(42.34418135, -71.08000955)"
120438314,MVAINJ,"(42.26231259, -71.12174554)"
120438275,ALARMI,"(42.28788947, -71.06197348)"
120438449,FDPROP,"(42.31922053, -71.11042293)"
120438408,ARREST,"(42.34323635, -71.06345956)"
120438393,NIDV  ,"(42.29863538, -71.08511795)"
120438399,ALARMC,"(42.32480635, -71.06894456)"
120438475,LARCRT,"(42.32543556, -71.06387302)"
120438290,IVPREM,"(42.34241135, -71.07228455)"
120441204,ABDWRP,"(42.33883135, -71.05622957)"
120438427,REQEP ,"(42.33458635, -71.09682955)"
120438473,IVMV  ,"(42.31799135, -71.06728957)"
120440283,VANRPT,"(42.37400634, -71.05887956)"
120466486,IVMV  ,"(42.33188135, -71.04409957)"
120438499,INVEST,"(42.37171634, -71.04266456)"
120438454,IVPER ,"(42.35589829, -71.13850805)"
120438520,ROBIP ,"(42.35057635, -71.08372456)"
120438522,INJOFF,"(0.0, 0.0)"
120438551,MVANO ,"(42.31019136, -71.06077957)"
120438550,ARREST,"(42.36493691, -71.06055366)"
120444360,LARCRT,"(42.34632684, -71.09944541)"
120438554,CHOKE ,"(42.26385851, -71.10140288)"
120440130,HITRUN,"(42.284828, -71.15664856)"
120438601,ABIP  ,"(42.29485636, -71.05741956)"
120438596,IVPREM,"(42.30978567, -71.06365442)"
120438602,LANTEN,"(42.25938275, -71.11729354)"
120457055,VANRPT,"(42.35473134, -71.13254953)"
120438821,LARCRT,"(42.34742635, -71.16086453)"
120438634,DVIP  ,"(42.35591634, -71.06252456)"
120438638,IVMV  ,"(0.0, 0.0)"
120443342,LARCRT,"(42.31617349, -71.08920463)"
120438635,ALARMI,"(42.37047134, -71.03335958)"
120438667,TSTOP ,"(42.32781147, -71.05964098)"
120438866,IVDRUG,"(42.32058135, -71.07774956)"
120438659,THREAT,"(42.33399593, -71.07639912)"
120439709,BERPT ,"(42.38293953, -70.99598192)"
120438668,TSTOP ,"(42.28634636, -71.07117956)"
120438706,INVEST,"(42.34413635, -71.06646456)"
120438701,EDP2  ,"(42.36856634, -71.04122457)"
120438711,IVPER ,"(42.30760135, -71.08370455)"
120438709,REMOVE,"(42.33650135, -71.08382955)"
120438736,FIGHT ,"(42.27131132, -71.07442685)"
120437657,ABRPT ,"(42.35055135, -71.06148957)"
120722845,INVEST,"(42.37282134, -71.03541958)"
120439127,BEMVRT,"(42.35832634, -71.05144456)"
120441152,ABRPT ,"(42.29488136, -71.08802956)"
120438800,TSTOP ,"(42.30818136, -71.07513956)"
120438752,ABRPT ,"(42.34576135, -71.10003455)"
120439942,HITRUN,"(42.2925326, -71.11971445)"
120461756,VANRPT,"(42.3214787, -71.09610454)"
120438812,ARREST,"(42.32237136, -71.10841955)"
120438816,IVMV  ,"(42.29701636, -71.06631956)"
120438830,FIGHT ,"(42.28903136, -71.07658455)"
120438858,INVEST,"(42.35754362, -71.05886606)"
120438849,BERPT ,"(42.26982636, -71.11695455)"
120438856,SSTOP ,"(42.31226136, -71.11414955)"
120438897,IVMV  ,"(42.34170135, -71.05010957)"
120438894,IVPER ,"(42.37960134, -71.06084956)"
120438901,ABIP  ,"(42.33399593, -71.07639912)"
120439159,ABRPT ,"(42.29344136, -71.08302956)"
120439654,BEMVRT,"(42.37400634, -71.05887956)"
120443039,LARCRT,"(42.34587634, -71.08938955)"
120443789,STOLMV,"(42.38043134, -71.06563456)"
120480809,ROBRPT,"(42.32386136, -71.09326956)"
120438919,IVPER ,"(42.31934635, -71.11176955)"
120438949,PKNIFE,"(42.37619134, -71.03980956)"
120438977,UNCONS,"(42.27172352, -71.14656964)"
120439046,LSTPRP,"(42.33018791, -71.09358216)"
120439388,VANRPT,"(42.33084135, -71.08500956)"
120438982,ARREST,"(42.25964137, -71.15666954)"
120439022,IVPREM,"(42.33880135, -71.05080957)"
120439031,PKNIFE,"(42.25711899, -71.11717937)"
120439024,FIREB ,"(42.28640136, -71.04400457)"
120442679,BEMVRT,"(42.30902122, -71.11700973)"
120439574,BEMVRT,"(42.29423636, -71.05136957)"
120440248,STOLEN,"(42.28565813, -71.08022779)"
120440390,LARCRT,"(42.37400634, -71.05887956)"
120439044,FIGHT ,"(42.27859065, -71.11758318)"
120439058,ARREST,"(42.36186634, -71.06381956)"
120439083,IVPER ,"(42.32536113, -71.09663611)"
120439079,CD35  ,"(42.36310634, -71.05618956)"
120439108,MVA   ,"(42.31348491, -71.05928702)"
120439130,ROBIP ,"(42.35355135, -71.15071953)"
120439097,CD35  ,"(42.36310634, -71.05618956)"
120439124,EDP2  ,"(42.32314635, -71.07004456)"
120441193,LSTPRP,"(42.34689135, -71.08920955)"
120439152,FIGHT ,"(42.28087136, -71.08036456)"
120439165,CD35  ,"(42.35752634, -71.05300956)"
120439177,IVPREM,"(42.32067784, -71.07448879)"
120439180,BEIP  ,"(42.29817135, -71.06403456)"
120439195,IVPER ,"(42.34650135, -71.13884454)"
120439284,IVPER ,"(42.29840138, -71.06817959)"
120439194,PSHOT ,"(42.29784135, -71.06333956)"
120442809,PDRPT ,"(42.31147506, -71.07469114)"
120443223,THREAT,"(42.37787634, -71.03302457)"
120444265,UNK   ,"(42.35883634, -71.06285956)"
120439202,CD14  ,"(0.0, 0.0)"
120439219,SHOTS ,"(42.29343962, -71.08950701)"
120439225,IVPER ,"(42.33448135, -71.07950956)"
120439233,PKNIFE,"(42.28100722, -71.07221663)"
120439209,UNK   ,"(42.34609161, -71.09378346)"
120439251,STAB  ,"(42.30021135, -71.06311456)"
120439260,FIREB ,"(42.29825636, -71.08040956)"
120442301,LARCRT,"(42.27991636, -71.07410956)"
120439321,TSTOP ,"(42.33954135, -71.05201456)"
120442180,BERPT ,"(42.34907135, -71.15297953)"
120439379,REQP  ,"(42.33551635, -71.07824956)"
120439385,HITRUN,"(42.38257403, -71.02407272)"
120439382,MVACC ,"(42.34973729, -71.16964546)"
120439386,REQP  ,"(42.29263136, -71.06470956)"
120439393,BERPT ,"(42.34891134, -71.08155955)"
120439406,IVPER ,"(42.29666136, -71.11286955)"
120458892,LARCRT,"(42.34000135, -71.08248956)"
120439411,FV    ,"(42.33029635, -71.08014455)"
120439515,BERPT ,"(42.33856135, -71.09584955)"
120439413,TSTOP ,"(42.32523135, -71.07923956)"
120439415,LARCRT,"(42.36240114, -71.06941954)"
120442945,IVMV  ,"(42.32997135, -71.08690455)"
120439426,IVPER ,"(42.32855135, -71.05658956)"
120439447,ABRPT ,"(42.34441135, -71.06395957)"
120452949,HARPT ,"(42.35370635, -71.07546956)"
120439499,BEIP  ,"(42.34857484, -71.07274059)"
120439511,ARREST,"(42.31813635, -71.06763956)"
120439532,FIGHT ,"(42.30935135, -71.08416456)"
120439529,DWNPWR,"(42.29943539, -71.08490864)"
120447298,LARCRT,"(42.31732982, -71.05791647)"
120439556,VANRPT,"(42.31248635, -71.07978955)"
120440644,BERPT ,"(42.25972163, -71.12310371)"
120445677,LSTPRP,"(42.32233637, -71.05873954)"
120439987,INJOFF,"(42.33372337, -71.09095643)"
120439672,IVMV  ,"(42.34021361, -71.1545263)"
120442912,LSTPRP,"(42.32162135, -71.09200455)"
120440870,IVDRUG,"(42.29754136, -71.05973457)"
120439728,IVPER ,"(42.29712975, -71.07411289)"
120440920,BERPT ,"(42.29658135, -71.07692456)"
120489220,FDPROP,"(42.33372337, -71.09095643)"
120439665,MVAINJ,"(42.38041134, -71.02615958)"
120439659,ILLPRK,"(42.30791981, -71.11881067)"
120439667,HARPT ,"(42.32259635, -71.07521956)"
120439711,IVPER ,"(42.2619841, -71.10973973)"
120439708,TSTOP ,"(42.39422134, -71.06739956)"
120439719,FDPROP,"(42.33950635, -71.06938956)"
120441028,FDPROP,"(42.31737635, -71.09478455)"
120443387,BERPT ,"(42.31352063, -71.0536397)"
120439717,IVPER ,"(42.30094765, -71.12704298)"
120439735,TSTOP ,"(42.29270876, -71.17578267)"
120439768,INJOFF,"(42.32753635, -71.08322955)"
120439750,MVANO ,"(42.33238942, -71.08135015)"
120439765,ROBIP ,"(42.32898135, -71.05629456)"
120440322,MSNCOM,"(42.35454635, -71.14280453)"
120439863,IVMV  ,"(42.27268559, -71.1091948)"
120441394,HITRUN,"(42.26701069, -71.12097728)"
120439874,ARREST,"(42.37320634, -71.03494457)"
120439841,LARCRT,"(42.25659656, -71.14444554)"
120445834,LARCRT,"(42.31609135, -71.08205455)"
120439789,TSTOP ,"(42.36552135, -71.05836956)"
120439671,CD16  ,"(42.3153055, -71.10422527)"
120439809,SSTOP ,"(42.32828549, -71.05530669)"
120439808,TSTOP ,"(42.36115668, -71.06254825)"
120441376,IVPER ,"(42.35237134, -71.06490456)"
120439822,MVANO ,"(42.37664634, -71.05591956)"
120442436,LARCRT,"(42.32623635, -71.10315955)"
120441711,IVPER ,"(42.33638135, -71.04212957)"
120439835,IVPER ,"(42.32687135, -71.09067956)"
120440209,IVPREM,"(42.34913635, -71.09458955)"
120441201,LSTPRP,"(42.34321635, -71.14294454)"
120457649,INVEST,"(42.34897134, -71.06728956)"
120439876,MSNCOM,"(42.28733932, -71.11766147)"
120439921,CD11  ,"(42.32612007, -71.05350618)"
120440269,IVDRUG,"(42.32612007, -71.05350618)"
120439920,CD11  ,"(42.32612007, -71.05350618)"
120439867,ILLPRK,"(42.35740134, -71.06596456)"
120439941,IVPER ,"(42.32849135, -71.08086956)"
120439952,PDRPT ,"(42.32490136, -71.09828955)"
120439819,IVPER ,"(42.27372636, -71.07574456)"
120440116,LARCRT,"(42.35602134, -71.06174456)"
120439965,ARREST,"(42.35163135, -71.06423957)"
120440025,HITRUN,"(42.35754362, -71.05886606)"
120441521,DVIP  ,"(42.28917819, -71.12272641)"
120440035,CD9   ,"(42.3486276, -71.15282792)"
120440085,DISTRB,"(42.35535634, -71.06039956)"
120440024,DISTRB,"(42.35809634, -71.13305954)"
130182595,CD11  ,"(42.37124634, -71.03886957)"
120440097,LARCRT,"(42.27392431, -71.07031625)"
130182575,CD11  ,"(42.37124634, -71.03886957)"
120440045,IVMV  ,"(42.27987745, -71.131068)"
120440040,ARREST,"(42.33417135, -71.07988956)"
120440049,TSTOP ,"(42.27218137, -71.06802957)"
120440060,TSTOP ,"(42.28743244, -71.12297108)"
120440393,THREAT,"(42.34837476, -71.13452271)"
120440128,MVAINJ,"(42.3653683, -71.06448933)"
120440125,REQP  ,"(42.28629136, -71.09216455)"
120440240,ILLPRK,"(42.29348136, -71.12059454)"
120440132,EDP2  ,"(42.33078135, -71.05030456)"
120440159,MVANO ,"(42.31186136, -71.08073956)"
120440145,IVPREM,"(42.33813135, -71.07463956)"
120441157,MEET  ,"(42.3286598, -71.08561842)"
120441159,MISC  ,"(42.3286598, -71.08561842)"
120442537,THREAT,"(42.33813135, -71.07463956)"
120441286,HARPT ,"(42.31442086, -71.08992529)"
120444704,IVPER ,"(42.33325635, -71.07289955)"
120496224,LARCRT,"(42.30266861, -71.06601998)"
120440168,FIREB ,"(42.28025592, -71.08231276)"
120442522,LARCRT,"(42.30258644, -71.05634956)"
120477953,LARCRT,"(42.34134635, -71.08080456)"
120505634,MISC  ,"(42.36164815, -71.05998657)"
120620480,INVEST,"(42.34358135, -71.14574954)"
120459823,LARCRT,"(42.26301636, -71.10760455)"
120440161,MVANO ,"(42.24938136, -71.13094954)"
120440223,IVMV  ,"(42.32435135, -71.05241957)"
120502922,CHDABU,"(42.35507135, -71.07388456)"
120440057,CD11  ,"(42.33027635, -71.05565956)"
120440230,MVA   ,"(42.28614137, -71.15489954)"
120440304,THREAT,"(42.29762984, -71.04940078)"
120440262,VIOMVL,"(42.31457136, -71.07883956)"
120440203,EDP2  ,"(42.25472637, -71.13202955)"
120440315,BEMVRT,"(42.33215635, -71.05121456)"
120440330,LSTPRP,"(42.30659135, -71.08055456)"
120440328,ABRPT ,"(42.33663135, -71.08515955)"
120440339,IVDRUG,"(42.27726137, -71.13816954)"
120440326,ARREST,"(42.37080634, -71.03397958)"
120440357,IVPREM,"(42.33902135, -71.10743955)"
120440375,IVPER ,"(42.32260659, -71.06980213)"
120440906,IVMV  ,"(42.31000136, -71.05135957)"
120440608,ARREST,"(42.33315053, -71.07397769)"
120440793,VANRPT,"(42.32115635, -71.11501454)"
120444515,IVPER ,"(42.38196635, -71.03185957)"
120440409,TSTOP ,"(42.31154136, -71.11439955)"
120440415,CD35  ,"(42.35326134, -71.05711956)"
120440403,CD19RA,"(42.35035635, -71.07631956)"
120442008,ABRPT ,"(42.36429134, -71.06628956)"
120440448,PKNIFE,"(42.36429134, -71.06628956)"
120440456,DROWN ,"(42.38167602, -71.05563059)"
120440482,IVPER ,"(42.3286598, -71.08561842)"
120440451,BERPT ,"(42.28846636, -71.08147456)"
120442225,THREAT,"(42.31036777, -71.08056819)"
120440434,CD11  ,"(42.35425634, -71.04624957)"
120440502,MVPED1,"(42.33031635, -71.08752955)"
120440514,ABIP  ,"(42.27970136, -71.09286455)"
120440548,MVAINJ,"(42.35061135, -71.05095957)"
120440523,CD9   ,"(42.29354135, -71.07189956)"
120440507,FDWEAP,"(42.34391635, -71.08966455)"
120441834,BERPT ,"(42.2835683, -71.09354788)"
120441894,ABRPT ,"(42.33398135, -71.03329958)"
120442751,LSTPRP,"(42.34865634, -71.08256955)"
120440551,IVPER ,"(42.26841636, -71.10019957)"
120440924,HITRUN,"(42.36089634, -71.06692956)"
120440824,IVPER ,"(42.30967409, -71.06008082)"
120440622,LARCIP,"(42.33676635, -71.07665456)"
120440898,BERPT ,"(42.26945136, -71.11323955)"
120441074,BEMVRT,"(42.30094765, -71.12704298)"
120440636,LARCRT,"(42.35193134, -71.07377956)"
120440631,CD11  ,"(42.28813781, -71.0948495)"
120440647,HARPT ,"(42.28735929, -71.12713137)"
120518637,THREAT,"(42.29201136, -71.12217455)"
120470456,VANRPT,"(42.34384135, -71.06853956)"
120441158,IVDRUG,"(42.33950635, -71.06938956)"
120440661,VANRPT,"(42.30498635, -71.07492456)"
120440667,ARREST,"(42.36164815, -71.05998657)"
120440867,LARCRT,"(42.35586683, -71.05996907)"
120441006,VANRPT,"(42.3122471, -71.09673807)"
120440717,LARCIP,"(42.35057135, -71.07881456)"
120440724,ALARMR,"(42.28341636, -71.15950954)"
120440746,ABIP  ,"(42.28785136, -71.09016956)"
120440797,LARCRT,"(42.35679134, -71.05898956)"
120440765,IVPER ,"(42.34521135, -71.08831955)"
120441942,VANRPT,"(42.27659329, -71.08129872)"
120441014,CD19  ,"(42.33488635, -71.07901956)"
120440747,LARCRT,"(42.307421, -71.1154445)"
120441195,VANRPT,"(42.307421, -71.1154445)"
120441175,IVPER ,"(42.32934369, -71.0797387)"
120440819,LARCRT,"(42.29738636, -71.13155454)"
120440828,MVAINJ,"(42.35088635, -71.14962453)"
120440862,DISTRB,"(42.29108219, -71.06595483)"
120440821,LARCRT,"(42.30855664, -71.11369158)"
120440897,IVPER ,"(42.3286598, -71.08561842)"
120442641,LARCRT,"(42.36535688, -71.06151511)"
120440770,HAZ   ,"(42.35256135, -71.07977956)"
120440886,VANIP ,"(0.0, 0.0)"
120440882,STAB  ,"(42.28814636, -71.09006456)"
120442037,INVEST,"(42.32543556, -71.06387302)"
120440902,MVAINJ,"(42.26661394, -71.09678266)"
120440851,IVPER ,"(42.38666018, -71.01419224)"
120442167,BEMVRT,"(42.28405295, -71.11241077)"
120441220,IVDRUG,"(42.34924634, -71.06378456)"
120440892,DWNPWR,"(0.0, 0.0)"
120441039,HAZ   ,"(42.33271135, -71.08500956)"
120461804,HITRUN,"(42.34422635, -71.14380953)"
120444311,BEMVRT,"(42.33189249, -71.11238648)"
120440977,MVPED1,"(42.29943136, -71.07349956)"
120440953,MVANO ,"(42.35283134, -71.07628455)"
120440970,MVPED2,"(42.30637301, -71.0843636)"
120440959,CARST ,"(42.31246635, -71.05733456)"
120440985,ARREST,"(42.32853895, -71.07960477)"
120440996,SSTOP ,"(42.32913635, -71.08108956)"
120441025,AOD   ,"(42.32540686, -71.0880266)"
120441003,ABDWIP,"(42.28164136, -71.07111456)"
120441032,PKNIFE,"(42.32114205, -71.09089327)"
120441044,IVDRUG,"(42.29754136, -71.05973457)"
120441107,HITRUN,"(42.30514135, -71.10876455)"
120442642,LARCRT,"(42.34873135, -71.09727955)"
120452630,LARCRT,"(42.35691634, -71.06073956)"
120441076,INVCHD,"(42.32527135, -71.07496956)"
120442639,IVPER ,"(42.29754136, -71.05973457)"
120440989,UNCONS,"(42.31953635, -71.04334457)"
120441082,ROBRPT,"(42.35230134, -71.06367456)"
120440962,HARPT ,"(42.34401861, -71.08609925)"
120441069,ABIP  ,"(42.35592135, -71.13284954)"
120441105,MVANO ,"(42.34992135, -71.05891957)"
120441077,VIORDR,"(42.28079637, -71.09039953)"
120441092,ARREST,"(42.31956135, -71.07776956)"
120441091,IVDRUG,"(0.0, 0.0)"
120441090,ARREST,"(42.29265427, -71.08030063)"
120441108,ARREST,"(42.35647634, -71.05929456)"
120442072,BEMVRT,"(42.34150366, -71.08829369)"
120443391,VANRPT,"(42.37638634, -71.03604457)"
120442044,LSTPRP,"(42.25720744, -71.11994531)"
120445816,HITRUN,"(42.28347136, -71.05908957)"
120446177,LSTPRP,"(42.25195136, -71.12531955)"
120475732,HITRUN,"(0.0, 0.0)"
120441120,ABIP  ,"(42.31754135, -71.05669957)"
120441206,HITRUN,"(42.28828591, -71.07113914)"
120441322,HITRUN,"(42.36493691, -71.06055366)"
120441096,ARREST,"(42.33566135, -71.08045956)"
120441170,LANTEN,"(42.32243135, -71.08627455)"
120442621,LARCRT,"(42.36535688, -71.06151511)"
120441216,MVPED1,"(42.30458612, -71.1030833)"
120441208,SEXOFF,"(42.28069131, -71.09622017)"
120441256,BERPT ,"(42.27558636, -71.12531954)"
120441934,BEMVRT,"(42.33958135, -71.07821955)"
120441518,VANRPT,"(42.30956635, -71.07994456)"
120441302,ARREST,"(42.34359135, -71.08757956)"
120442487,TRANSP,"(42.31776135, -71.09824955)"
120447422,IVPER ,"(42.33140135, -71.10240455)"
120442158,LARCRT,"(42.35047603, -71.12773519)"
120442744,STOLMV,"(42.28565954, -71.12524972)"
120466816,IVPER ,"(42.30637017, -71.06020789)"
120441352,ABRPT ,"(42.34130529, -71.0547108)"
120441353,INJOFF,"(42.34130529, -71.0547108)"
120441242,SSTOP ,"(42.32916135, -71.08135956)"
120441751,ABRPT ,"(42.31822135, -71.09094956)"
120442885,CD19  ,"(42.34587634, -71.06334456)"
120441315,ARMROB,"(42.32929635, -71.06899456)"
120441321,ARREST,"(42.27800136, -71.11528955)"
120441391,BEIP  ,"(42.30868213, -71.07933421)"
120442174,REQP  ,"(42.25135637, -71.13296455)"
120442823,FDPROP,"(42.37664634, -71.05591956)"
120441348,IVPER ,"(42.33739635, -71.08385455)"
120441310,DISTRB,"(42.30860636, -71.10536956)"
120441423,FIGHT ,"(42.31822135, -71.09094956)"
120441488,TSTOP ,"(42.32419135, -71.08879956)"
120442390,BEMVRT,"(42.37750634, -71.03127457)"
120441388,LARCRT,"(42.33855135, -71.07331955)"
120441436,INVCHD,"(42.31617349, -71.08920463)"
120441442,UNCONS,"(42.36993634, -71.03908457)"
120441445,MVBLDR,"(42.33448635, -71.02713957)"
120441556,LARCRT,"(42.37912134, -71.05616456)"
120442009,VANRPT,"(42.37442134, -71.03529458)"
120441461,PKNIFE,"(42.28811636, -71.08416956)"
120441464,ARREST,"(42.30701635, -71.06616956)"
120441471,ARREST,"(42.34332635, -71.10235455)"
120441487,ABIP  ,"(42.34262135, -71.09026956)"
120441225,ILLPRK,"(42.31797679, -71.05326265)"
120441492,UNCONS,"(42.37711366, -71.06852916)"
120441497,DISTRB,"(42.25984746, -71.11539795)"
120444979,MISC  ,"(42.34843634, -71.03791457)"
120444984,IVPREM,"(42.30449824, -71.07299484)"
120447875,VANRPT,"(42.36413634, -71.05409956)"
120441508,PKNIFE,"(42.27777636, -71.07845456)"
120441542,IVPER ,"(42.31775135, -71.06198456)"
120441569,LANTEN,"(42.29784135, -71.06333956)"
120443321,LARCRT,"(42.35932135, -71.06502957)"
120441540,ABIP  ,"(42.35006135, -71.07737956)"
120441585,VANIP ,"(42.27270042, -71.13641097)"
120441922,BERPT ,"(42.28616136, -71.13973454)"
120445355,LARCRT,"(42.31685135, -71.06016456)"
120441575,TSTOP ,"(42.28237137, -71.09197956)"
120619949,IVDRUG,"(42.27736636, -71.16355453)"
120442083,LARCRT,"(42.28563636, -71.04532957)"
130014071,IVPER ,"(42.24895137, -71.12599954)"
120442663,STOLEN,"(42.28069131, -71.09622017)"
120441592,CD14  ,"(0.0, 0.0)"
120441615,BEIP  ,"(42.33478135, -71.07531456)"
120441656,MISPER,"(42.27160636, -71.11911455)"
120441659,IVPREM,"(42.29348053, -71.07346187)"
120443933,MVANO ,"(42.26083137, -71.11476955)"
120441671,TRAUMA,"(42.34725135, -71.16150953)"
120441682,BERPT ,"(42.28135128, -71.05677546)"
120491704,LARCRT,"(42.33495566, -71.09373917)"
120441704,IVPREM,"(42.31897136, -71.10356955)"
120445035,LARCRT,"(42.36417134, -71.05366956)"
120448054,VANRPT,"(42.34134755, -71.07535754)"
120441753,TSTOP ,"(42.31134136, -71.05757957)"
120441742,PERGUN,"(42.38279134, -71.01976958)"
120441761,SHOTS ,"(42.31292635, -71.08966955)"
120441871,ALARMC,"(42.33151135, -71.07083456)"
120441778,ARREST,"(42.30670136, -71.06650957)"
120441790,IVPER ,"(42.32050635, -71.07610456)"
120441837,IVPER ,"(42.33880135, -71.05080957)"
120441856,ARREST,"(42.31595135, -71.05464956)"
120442909,ABIP  ,"(42.27479636, -71.09883957)"
120441741,TSTOP ,"(0.0, 0.0)"
120441887,IVPER ,"(42.35718692, -71.05863074)"
120441886,RECMV ,"(42.28694136, -71.04415957)"
120441904,REQFP ,"(42.3453122, -71.14293624)"
120443749,IVDRUG,"(42.33445703, -71.08651662)"
120441910,IVMV  ,"(42.29263636, -71.05239458)"
120441928,CRIP  ,"(42.31986599, -71.0797171)"
120442351,IVMV  ,"(42.33763635, -71.09674455)"
120441937,MVAINJ,"(42.38665134, -71.00672958)"
120441940,CD11  ,"(42.26535636, -71.09872955)"
120444603,THREAT,"(42.32929635, -71.06899456)"
120442799,LARCRT,"(42.33109591, -71.09038894)"
120441983,CD14  ,"(42.35039089, -71.06598003)"
